Id,InvoiceNo,InvoiceDate,TenancyId,CancelledBy,CreatedBy,Status,DueDate,ApartmentNo,BuildingNo,IDNumber,ArrearAmount
7853,N7853,2022-09-01 00:00:02.587452,597,,System,Posted,2022-09-05 00:00:00.0,,,,
7854,N7854,2022-09-01 00:00:02.58737,596,,System,Posted,2022-09-05 00:00:00.0,,,,
7855,N7855,2022-09-01 00:00:02.587308,595,,System,Posted,2022-09-05 00:00:00.0,,,,
7856,N7856,2022-09-01 00:00:02.587248,594,,System,Posted,2022-09-05 00:00:00.0,,,,
7857,N7857,2022-09-01 00:00:02.587189,593,,System,Posted,2022-09-05 00:00:00.0,,,,
7858,N7858,2022-09-01 00:00:02.58713,592,,System,Posted,2022-09-05 00:00:00.0,,,,
7859,N7859,2022-09-01 00:00:02.587069,591,,System,Posted,2022-09-05 00:00:00.0,,,,
7860,N7860,2022-09-01 00:00:02.587009,590,,System,Posted,2022-09-05 00:00:00.0,,,,
7861,N7861,2022-09-01 00:00:02.586949,589,,System,Posted,2022-09-05 00:00:00.0,,,,
7862,N7862,2022-09-01 00:00:02.586889,587,,System,Posted,2022-09-05 00:00:00.0,,,,
7863,N7863,2022-09-01 00:00:02.586828,586,,System,Posted,2022-09-05 00:00:00.0,,,,
7864,N7864,2022-09-01 00:00:02.586768,585,,System,Posted,2022-09-05 00:00:00.0,,,,
7865,N7865,2022-09-01 00:00:02.58518,577,,System,Posted,2022-09-05 00:00:00.0,,,,
7866,N7866,2022-09-01 00:00:02.584979,560,,System,Posted,2022-09-05 00:00:00.0,,,,
7867,N7867,2022-09-01 00:00:02.584912,559,,System,Posted,2022-09-05 00:00:00.0,,,,
7868,N7868,2022-09-01 00:00:02.584776,588,,System,Posted,2022-09-05 00:00:00.0,,,,
7869,N7869,2022-09-01 00:00:02.583195,533,,System,Posted,2022-09-05 00:00:00.0,,,,
7870,N7870,2022-09-01 00:00:02.58311,509,,System,Posted,2022-09-05 00:00:00.0,,,,
7871,N7871,2022-09-01 00:00:02.583022,531,,System,Posted,2022-09-05 00:00:00.0,,,,
7872,N7872,2022-09-01 00:00:02.582961,530,,System,Posted,2022-09-05 00:00:00.0,,,,
7873,N7873,2022-09-01 00:00:02.582878,540,,System,Posted,2022-09-05 00:00:00.0,,,,
7874,N7874,2022-09-01 00:00:02.582812,524,,System,Posted,2022-09-05 00:00:00.0,,,,
7875,N7875,2022-09-01 00:00:02.582743,521,,System,Posted,2022-09-05 00:00:00.0,,,,
7876,N7876,2022-09-01 00:00:02.582677,520,,System,Posted,2022-09-05 00:00:00.0,,,,
7877,N7877,2022-09-01 00:00:02.582564,518,,System,Posted,2022-09-05 00:00:00.0,,,,
7878,N7878,2022-09-01 00:00:02.582502,537,,System,Posted,2022-09-05 00:00:00.0,,,,
7879,N7879,2022-09-01 00:00:02.58244,516,,System,Posted,2022-09-05 00:00:00.0,,,,
7880,N7880,2022-09-01 00:00:02.582378,511,,System,Posted,2022-09-05 00:00:00.0,,,,
7881,N7881,2022-09-01 00:00:02.582315,515,,System,Posted,2022-09-05 00:00:00.0,,,,
7882,N7882,2022-09-01 00:00:02.582232,514,,System,Posted,2022-09-05 00:00:00.0,,,,
7883,N7883,2022-09-01 00:00:02.582169,513,,System,Posted,2022-09-05 00:00:00.0,,,,
7884,N7884,2022-09-01 00:00:02.582085,512,,System,Posted,2022-09-05 00:00:00.0,,,,
7885,N7885,2022-09-01 00:00:02.581995,506,,System,Posted,2022-09-05 00:00:00.0,,,,
7886,N7886,2022-09-01 00:00:02.581912,505,,System,Posted,2022-09-05 00:00:00.0,,,,
7887,N7887,2022-09-01 00:00:02.581847,504,,System,Posted,2022-09-05 00:00:00.0,,,,
7888,N7888,2022-09-01 00:00:02.583261,534,,System,Posted,2022-09-05 00:00:00.0,,,,
7889,N7889,2022-09-01 00:00:02.581654,435,,System,Posted,2022-09-05 00:00:00.0,,,,
7890,N7890,2022-09-01 00:00:02.583327,535,,System,Posted,2022-09-05 00:00:00.0,,,,
7891,N7891,2022-09-01 00:00:02.583491,536,,System,Posted,2022-09-05 00:00:00.0,,,,
7892,N7892,2022-09-01 00:00:02.584713,557,,System,Posted,2022-09-05 00:00:00.0,,,,
7893,N7893,2022-09-01 00:00:02.584649,556,,System,Posted,2022-09-05 00:00:00.0,,,,
7895,N7895,2022-09-01 00:00:02.584519,517,,System,Posted,2022-09-05 00:00:00.0,,,,
7896,N7896,2022-09-01 00:00:02.584445,554,,System,Posted,2022-09-05 00:00:00.0,,,,
7897,N7897,2022-09-01 00:00:02.584381,553,,System,Posted,2022-09-05 00:00:00.0,,,,
7898,N7898,2022-09-01 00:00:02.584318,551,,System,Posted,2022-09-05 00:00:00.0,,,,
7899,N7899,2022-09-01 00:00:02.584219,550,,System,Posted,2022-09-05 00:00:00.0,,,,
7900,N7900,2022-09-01 00:00:02.584159,549,,System,Posted,2022-09-05 00:00:00.0,,,,
7901,N7901,2022-09-01 00:00:02.5841,548,,System,Posted,2022-09-05 00:00:00.0,,,,
7902,N7902,2022-09-01 00:00:02.58404,547,,System,Posted,2022-09-05 00:00:00.0,,,,
7903,N7903,2022-09-01 00:00:02.58398,546,,System,Posted,2022-09-05 00:00:00.0,,,,
7904,N7904,2022-09-01 00:00:02.58392,545,,System,Posted,2022-09-05 00:00:00.0,,,,
7905,N7905,2022-09-01 00:00:02.58386,544,,System,Posted,2022-09-05 00:00:00.0,,,,
7906,N7906,2022-09-01 00:00:02.5838,543,,System,Posted,2022-09-05 00:00:00.0,,,,
7907,N7907,2022-09-01 00:00:02.583739,542,,System,Posted,2022-09-05 00:00:00.0,,,,
7908,N7908,2022-09-01 00:00:02.583677,541,,System,Posted,2022-09-05 00:00:00.0,,,,
7909,N7909,2022-09-01 00:00:02.583617,539,,System,Posted,2022-09-05 00:00:00.0,,,,
7911,N7911,2022-09-01 00:00:02.583408,526,,System,Posted,2022-09-05 00:00:00.0,,,,
7912,N7912,2022-09-01 00:00:02.588218,605,,System,Posted,2022-09-05 00:00:00.0,,,,
7913,N7913,2022-09-01 00:00:02.575812,306,,System,Posted,2022-09-05 00:00:00.0,,,,
7914,N7914,2022-09-01 00:00:02.575684,21,,System,Posted,2022-09-05 00:00:00.0,,,,
7915,N7915,2022-09-01 00:00:02.567809,407,,System,Posted,2022-09-05 00:00:00.0,,,,
7916,N7916,2022-09-01 00:00:02.567749,392,,System,Posted,2022-09-05 00:00:00.0,,,,
7917,N7917,2022-09-01 00:00:02.567688,390,,System,Posted,2022-09-05 00:00:00.0,,,,
7918,N7918,2022-09-01 00:00:02.567627,389,,System,Posted,2022-09-05 00:00:00.0,,,,
7919,N7919,2022-09-01 00:00:02.567567,391,,System,Posted,2022-09-05 00:00:00.0,,,,
7920,N7920,2022-09-01 00:00:02.567505,452,,System,Posted,2022-09-05 00:00:00.0,,,,
7922,N7922,2022-09-01 00:00:02.567382,356,,System,Posted,2022-09-05 00:00:00.0,,,,
7923,N7923,2022-09-01 00:00:02.567869,408,,System,Posted,2022-09-05 00:00:00.0,,,,
7924,N7924,2022-09-01 00:00:02.567317,345,,System,Posted,2022-09-05 00:00:00.0,,,,
7925,N7925,2022-09-01 00:00:02.567193,279,,System,Posted,2022-09-05 00:00:00.0,,,,
11990,N11990,2023-07-03 00:00:00.0,760,,,Posted,2023-07-03 00:00:00.0,,,,
7927,N7927,2022-09-01 00:00:02.567068,194,,System,Posted,2022-09-05 00:00:00.0,,,,
7928,N7928,2022-09-01 00:00:02.567002,246,,System,Posted,2022-09-05 00:00:00.0,,,,
7929,N7929,2022-09-01 00:00:02.566931,321,,System,Posted,2022-09-05 00:00:00.0,,,,
7930,N7930,2022-09-01 00:00:02.566866,469,,System,Posted,2022-09-05 00:00:00.0,,,,
7910,N7910,2022-09-01 00:00:02.583553,538,,System,Posted,2022-09-05 00:00:00.0,,,,
7894,N7894,2022-09-01 00:00:02.584586,555,,System,Posted,2022-09-05 00:00:00.0,,,,
7921,N7921,2022-09-01 00:00:02.567444,233,,System,Posted,2022-09-05 00:00:00.0,,,,
7931,N7931,2022-09-01 00:00:02.566801,468,,System,Posted,2022-09-05 00:00:00.0,,,,
7932,N7932,2022-09-01 00:00:02.566737,317,,System,Posted,2022-09-05 00:00:00.0,,,,
7933,N7933,2022-09-01 00:00:02.567255,335,,System,Posted,2022-09-05 00:00:00.0,,,,
7934,N7934,2022-09-01 00:00:02.567929,425,,System,Posted,2022-09-05 00:00:00.0,,,,
7935,N7935,2022-09-01 00:00:02.56799,443,,System,Posted,2022-09-05 00:00:00.0,,,,
7936,N7936,2022-09-01 00:00:02.568065,454,,System,Posted,2022-09-05 00:00:00.0,,,,
7937,N7937,2022-09-01 00:00:02.569236,394,,System,Posted,2022-09-05 00:00:00.0,,,,
7938,N7938,2022-09-01 00:00:02.569175,336,,System,Posted,2022-09-05 00:00:00.0,,,,
7939,N7939,2022-09-01 00:00:02.569114,307,,System,Posted,2022-09-05 00:00:00.0,,,,
7940,N7940,2022-09-01 00:00:02.569052,330,,System,Posted,2022-09-05 00:00:00.0,,,,
7941,N7941,2022-09-01 00:00:02.56899,81,,System,Posted,2022-09-05 00:00:00.0,,,,
7942,N7942,2022-09-01 00:00:02.568928,80,,System,Posted,2022-09-05 00:00:00.0,,,,
7943,N7943,2022-09-01 00:00:02.568867,69,,System,Posted,2022-09-05 00:00:00.0,,,,
7944,N7944,2022-09-01 00:00:02.568807,51,,System,Posted,2022-09-05 00:00:00.0,,,,
7945,N7945,2022-09-01 00:00:02.568746,46,,System,Posted,2022-09-05 00:00:00.0,,,,
7946,N7946,2022-09-01 00:00:02.568685,58,,System,Posted,2022-09-05 00:00:00.0,,,,
7947,N7947,2022-09-01 00:00:02.568624,71,,System,Posted,2022-09-05 00:00:00.0,,,,
7948,N7948,2022-09-01 00:00:02.56856,324,,System,Posted,2022-09-05 00:00:00.0,,,,
7949,N7949,2022-09-01 00:00:02.568497,214,,System,Posted,2022-09-05 00:00:00.0,,,,
7950,N7950,2022-09-01 00:00:02.568436,316,,System,Posted,2022-09-05 00:00:00.0,,,,
7951,N7951,2022-09-01 00:00:02.568375,218,,System,Posted,2022-09-05 00:00:00.0,,,,
7952,N7952,2022-09-01 00:00:02.568314,236,,System,Posted,2022-09-05 00:00:00.0,,,,
7953,N7953,2022-09-01 00:00:02.568253,426,,System,Posted,2022-09-05 00:00:00.0,,,,
7954,N7954,2022-09-01 00:00:02.568191,470,,System,Posted,2022-09-05 00:00:00.0,,,,
7955,N7955,2022-09-01 00:00:02.568129,455,,System,Posted,2022-09-05 00:00:00.0,,,,
7956,N7956,2022-09-01 00:00:02.566674,181,,System,Posted,2022-09-05 00:00:00.0,,,,
7957,N7957,2022-09-01 00:00:02.566608,6,,System,Posted,2022-09-05 00:00:00.0,,,,
7958,N7958,2022-09-01 00:00:02.56654,285,,System,Posted,2022-09-05 00:00:00.0,,,,
7959,N7959,2022-09-01 00:00:02.566473,200,,System,Posted,2022-09-05 00:00:00.0,,,,
7960,N7960,2022-09-01 00:00:02.564655,476,,System,Posted,2022-09-05 00:00:00.0,,,,
7961,N7961,2022-09-01 00:00:02.56459,465,,System,Posted,2022-09-05 00:00:00.0,,,,
7962,N7962,2022-09-01 00:00:02.564511,463,,System,Posted,2022-09-05 00:00:00.0,,,,
7963,N7963,2022-09-01 00:00:02.564443,450,,System,Posted,2022-09-05 00:00:00.0,,,,
7964,N7964,2022-09-01 00:00:02.56438,440,,System,Posted,2022-09-05 00:00:00.0,,,,
7965,N7965,2022-09-01 00:00:02.56431,439,,System,Posted,2022-09-05 00:00:00.0,,,,
7966,N7966,2022-09-01 00:00:02.564244,464,,System,Posted,2022-09-05 00:00:00.0,,,,
7967,N7967,2022-09-01 00:00:02.564181,436,,System,Posted,2022-09-05 00:00:00.0,,,,
7968,N7968,2022-09-01 00:00:02.564117,422,,System,Posted,2022-09-05 00:00:00.0,,,,
7969,N7969,2022-09-01 00:00:02.564052,402,,System,Posted,2022-09-05 00:00:00.0,,,,
7970,N7970,2022-09-01 00:00:02.563976,381,,System,Posted,2022-09-05 00:00:00.0,,,,
7971,N7971,2022-09-01 00:00:02.563905,380,,System,Posted,2022-09-05 00:00:00.0,,,,
7972,N7972,2022-09-01 00:00:02.563835,377,,System,Posted,2022-09-05 00:00:00.0,,,,
7973,N7973,2022-09-01 00:00:02.563766,350,,System,Posted,2022-09-05 00:00:00.0,,,,
7974,N7974,2022-09-01 00:00:02.563699,352,,System,Posted,2022-09-05 00:00:00.0,,,,
7975,N7975,2022-09-01 00:00:02.563628,437,,System,Posted,2022-09-05 00:00:00.0,,,,
7976,N7976,2022-09-01 00:00:02.563532,343,,System,Posted,2022-09-05 00:00:00.0,,,,
7977,N7977,2022-09-01 00:00:02.563456,340,,System,Posted,2022-09-05 00:00:00.0,,,,
7978,N7978,2022-09-01 00:00:02.563286,341,,System,Posted,2022-09-05 00:00:00.0,,,,
7979,N7979,2022-09-01 00:00:02.56473,477,,System,Posted,2022-09-05 00:00:00.0,,,,
7980,N7980,2022-09-01 00:00:02.569298,364,,System,Posted,2022-09-05 00:00:00.0,,,,
7981,N7981,2022-09-01 00:00:02.564875,298,,System,Posted,2022-09-05 00:00:00.0,,,,
7982,N7982,2022-09-01 00:00:02.565086,438,,System,Posted,2022-09-05 00:00:00.0,,,,
7983,N7983,2022-09-01 00:00:02.566409,243,,System,Posted,2022-09-05 00:00:00.0,,,,
7985,N7985,2022-09-01 00:00:02.566275,275,,System,Posted,2022-09-05 00:00:00.0,,,,
7986,N7986,2022-09-01 00:00:02.56621,188,,System,Posted,2022-09-05 00:00:00.0,,,,
7987,N7987,2022-09-01 00:00:02.566144,467,,System,Posted,2022-09-05 00:00:00.0,,,,
7988,N7988,2022-09-01 00:00:02.566071,466,,System,Posted,2022-09-05 00:00:00.0,,,,
7989,N7989,2022-09-01 00:00:02.56601,370,,System,Posted,2022-09-05 00:00:00.0,,,,
7990,N7990,2022-09-01 00:00:02.565942,424,,System,Posted,2022-09-05 00:00:00.0,,,,
7991,N7991,2022-09-01 00:00:02.565862,297,,System,Posted,2022-09-05 00:00:00.0,,,,
7992,N7992,2022-09-01 00:00:02.565796,388,,System,Posted,2022-09-05 00:00:00.0,,,,
7993,N7993,2022-09-01 00:00:02.565729,378,,System,Posted,2022-09-05 00:00:00.0,,,,
7994,N7994,2022-09-01 00:00:02.565667,354,,System,Posted,2022-09-05 00:00:00.0,,,,
7995,N7995,2022-09-01 00:00:02.565601,362,,System,Posted,2022-09-05 00:00:00.0,,,,
7996,N7996,2022-09-01 00:00:02.565537,404,,System,Posted,2022-09-05 00:00:00.0,,,,
7997,N7997,2022-09-01 00:00:02.565471,334,,System,Posted,2022-09-05 00:00:00.0,,,,
7998,N7998,2022-09-01 00:00:02.565406,328,,System,Posted,2022-09-05 00:00:00.0,,,,
7999,N7999,2022-09-01 00:00:02.565341,327,,System,Posted,2022-09-05 00:00:00.0,,,,
8000,N8000,2022-09-01 00:00:02.565276,323,,System,Posted,2022-09-05 00:00:00.0,,,,
8001,N8001,2022-09-01 00:00:02.565187,387,,System,Posted,2022-09-05 00:00:00.0,,,,
8002,N8002,2022-09-01 00:00:02.564997,478,,System,Posted,2022-09-05 00:00:00.0,,,,
8003,N8003,2022-09-01 00:00:02.575748,222,,System,Posted,2022-09-05 00:00:00.0,,,,
8004,N8004,2022-09-01 00:00:02.569361,365,,System,Posted,2022-09-05 00:00:00.0,,,,
8005,N8005,2022-09-01 00:00:02.569493,445,,System,Posted,2022-09-05 00:00:00.0,,,,
8006,N8006,2022-09-01 00:00:02.573878,286,,System,Posted,2022-09-05 00:00:00.0,,,,
8007,N8007,2022-09-01 00:00:02.573816,35,,System,Posted,2022-09-05 00:00:00.0,,,,
8008,N8008,2022-09-01 00:00:02.573699,202,,System,Posted,2022-09-05 00:00:00.0,,,,
8009,N8009,2022-09-01 00:00:02.573609,154,,System,Posted,2022-09-05 00:00:00.0,,,,
8010,N8010,2022-09-01 00:00:02.573377,367,,System,Posted,2022-09-05 00:00:00.0,,,,
8011,N8011,2022-09-01 00:00:02.573294,359,,System,Posted,2022-09-05 00:00:00.0,,,,
8012,N8012,2022-09-01 00:00:02.57321,209,,System,Posted,2022-09-05 00:00:00.0,,,,
8013,N8013,2022-09-01 00:00:02.573145,338,,System,Posted,2022-09-05 00:00:00.0,,,,
8014,N8014,2022-09-01 00:00:02.573939,300,,System,Posted,2022-09-05 00:00:00.0,,,,
8015,N8015,2022-09-01 00:00:02.573065,133,,System,Posted,2022-09-05 00:00:00.0,,,,
8016,N8016,2022-09-01 00:00:02.572901,150,,System,Posted,2022-09-05 00:00:00.0,,,,
8018,N8018,2022-09-01 00:00:02.572778,250,,System,Posted,2022-09-05 00:00:00.0,,,,
8017,N8017,2022-09-01 00:00:02.57284,304,,System,Posted,2022-09-05 00:00:00.0,,,,
8019,N8019,2022-09-01 00:00:02.572717,149,,System,Posted,2022-09-05 00:00:00.0,,,,
8020,N8020,2022-09-01 00:00:02.572657,159,,System,Posted,2022-09-05 00:00:00.0,,,,
8021,N8021,2022-09-01 00:00:02.572594,289,,System,Posted,2022-09-05 00:00:00.0,,,,
8022,N8022,2022-09-01 00:00:02.572533,75,,System,Posted,2022-09-05 00:00:00.0,,,,
8023,N8023,2022-09-01 00:00:02.572471,139,,System,Posted,2022-09-05 00:00:00.0,,,,
8024,N8024,2022-09-01 00:00:02.572962,310,,System,Posted,2022-09-05 00:00:00.0,,,,
8025,N8025,2022-09-01 00:00:02.573999,245,,System,Posted,2022-09-05 00:00:00.0,,,,
8026,N8026,2022-09-01 00:00:02.57406,253,,System,Posted,2022-09-05 00:00:00.0,,,,
8027,N8027,2022-09-01 00:00:02.57412,192,,System,Posted,2022-09-05 00:00:00.0,,,,
8028,N8028,2022-09-01 00:00:02.575593,66,,System,Posted,2022-09-05 00:00:00.0,,,,
8029,N8029,2022-09-01 00:00:02.575443,311,,System,Posted,2022-09-05 00:00:00.0,,,,
8030,N8030,2022-09-01 00:00:02.575371,313,,System,Posted,2022-09-05 00:00:00.0,,,,
8031,N8031,2022-09-01 00:00:02.575299,63,,System,Posted,2022-09-05 00:00:00.0,,,,
8032,N8032,2022-09-01 00:00:02.575205,303,,System,Posted,2022-09-05 00:00:00.0,,,,
8033,N8033,2022-09-01 00:00:02.575123,288,,System,Posted,2022-09-05 00:00:00.0,,,,
8034,N8034,2022-09-01 00:00:02.575032,9,,System,Posted,2022-09-05 00:00:00.0,,,,
8035,N8035,2022-09-01 00:00:02.574875,17,,System,Posted,2022-09-05 00:00:00.0,,,,
8036,N8036,2022-09-01 00:00:02.574814,15,,System,Posted,2022-09-05 00:00:00.0,,,,
8037,N8037,2022-09-01 00:00:02.574753,228,,System,Posted,2022-09-05 00:00:00.0,,,,
8038,N8038,2022-09-01 00:00:02.574688,176,,System,Posted,2022-09-05 00:00:00.0,,,,
8039,N8039,2022-09-01 00:00:02.574615,182,,System,Posted,2022-09-05 00:00:00.0,,,,
8040,N8040,2022-09-01 00:00:02.574549,186,,System,Posted,2022-09-05 00:00:00.0,,,,
8041,N8041,2022-09-01 00:00:02.574487,179,,System,Posted,2022-09-05 00:00:00.0,,,,
8042,N8042,2022-09-01 00:00:02.574425,277,,System,Posted,2022-09-05 00:00:00.0,,,,
8043,N8043,2022-09-01 00:00:02.574364,258,,System,Posted,2022-09-05 00:00:00.0,,,,
8044,N8044,2022-09-01 00:00:02.574303,251,,System,Posted,2022-09-05 00:00:00.0,,,,
8045,N8045,2022-09-01 00:00:02.574243,296,,System,Posted,2022-09-05 00:00:00.0,,,,
8046,N8046,2022-09-01 00:00:02.574182,271,,System,Posted,2022-09-05 00:00:00.0,,,,
8047,N8047,2022-09-01 00:00:02.57241,158,,System,Posted,2022-09-05 00:00:00.0,,,,
8048,N8048,2022-09-01 00:00:02.572348,213,,System,Posted,2022-09-05 00:00:00.0,,,,
8049,N8049,2022-09-01 00:00:02.572289,70,,System,Posted,2022-09-05 00:00:00.0,,,,
8050,N8050,2022-09-01 00:00:02.572227,132,,System,Posted,2022-09-05 00:00:00.0,,,,
8051,N8051,2022-09-01 00:00:02.570714,144,,System,Posted,2022-09-05 00:00:00.0,,,,
8052,N8052,2022-09-01 00:00:02.570635,138,,System,Posted,2022-09-05 00:00:00.0,,,,
8053,N8053,2022-09-01 00:00:02.570573,358,,System,Posted,2022-09-05 00:00:00.0,,,,
8054,N8054,2022-09-01 00:00:02.570512,141,,System,Posted,2022-09-05 00:00:00.0,,,,
8055,N8055,2022-09-01 00:00:02.570451,84,,System,Posted,2022-09-05 00:00:00.0,,,,
8056,N8056,2022-09-01 00:00:02.57039,489,,System,Posted,2022-09-05 00:00:00.0,,,,
8057,N8057,2022-09-01 00:00:02.570328,491,,System,Posted,2022-09-05 00:00:00.0,,,,
8058,N8058,2022-09-01 00:00:02.570267,485,,System,Posted,2022-09-05 00:00:00.0,,,,
8059,N8059,2022-09-01 00:00:02.570203,484,,System,Posted,2022-09-05 00:00:00.0,,,,
8060,N8060,2022-09-01 00:00:02.570133,480,,System,Posted,2022-09-05 00:00:00.0,,,,
8061,N8061,2022-09-01 00:00:02.570068,479,,System,Posted,2022-09-05 00:00:00.0,,,,
8062,N8062,2022-09-01 00:00:02.570006,471,,System,Posted,2022-09-05 00:00:00.0,,,,
8063,N8063,2022-09-01 00:00:02.56994,458,,System,Posted,2022-09-05 00:00:00.0,,,,
8064,N8064,2022-09-01 00:00:02.569879,457,,System,Posted,2022-09-05 00:00:00.0,,,,
8065,N8065,2022-09-01 00:00:02.569818,456,,System,Posted,2022-09-05 00:00:00.0,,,,
8066,N8066,2022-09-01 00:00:02.569753,427,,System,Posted,2022-09-05 00:00:00.0,,,,
8067,N8067,2022-09-01 00:00:02.569677,413,,System,Posted,2022-09-05 00:00:00.0,,,,
8068,N8068,2022-09-01 00:00:02.569616,411,,System,Posted,2022-09-05 00:00:00.0,,,,
8069,N8069,2022-09-01 00:00:02.569555,410,,System,Posted,2022-09-05 00:00:00.0,,,,
8070,N8070,2022-09-01 00:00:02.57079,85,,System,Posted,2022-09-05 00:00:00.0,,,,
8071,N8071,2022-09-01 00:00:02.569431,372,,System,Posted,2022-09-05 00:00:00.0,,,,
8072,N8072,2022-09-01 00:00:02.570853,137,,System,Posted,2022-09-05 00:00:00.0,,,,
8073,N8073,2022-09-01 00:00:02.57098,434,,System,Posted,2022-09-05 00:00:00.0,,,,
8074,N8074,2022-09-01 00:00:02.572166,375,,System,Posted,2022-09-05 00:00:00.0,,,,
8075,N8075,2022-09-01 00:00:02.572106,195,,System,Posted,2022-09-05 00:00:00.0,,,,
8076,N8076,2022-09-01 00:00:02.572045,314,,System,Posted,2022-09-05 00:00:00.0,,,,
8077,N8077,2022-09-01 00:00:02.571982,373,,System,Posted,2022-09-05 00:00:00.0,,,,
8078,N8078,2022-09-01 00:00:02.571921,461,,System,Posted,2022-09-05 00:00:00.0,,,,
8079,N8079,2022-09-01 00:00:02.57186,460,,System,Posted,2022-09-05 00:00:00.0,,,,
8080,N8080,2022-09-01 00:00:02.571798,448,,System,Posted,2022-09-05 00:00:00.0,,,,
8081,N8081,2022-09-01 00:00:02.571737,447,,System,Posted,2022-09-05 00:00:00.0,,,,
8082,N8082,2022-09-01 00:00:02.571676,433,,System,Posted,2022-09-05 00:00:00.0,,,,
8083,N8083,2022-09-01 00:00:02.571615,415,,System,Posted,2022-09-05 00:00:00.0,,,,
8084,N8084,2022-09-01 00:00:02.571555,430,,System,Posted,2022-09-05 00:00:00.0,,,,
8085,N8085,2022-09-01 00:00:02.571494,417,,System,Posted,2022-09-05 00:00:00.0,,,,
8086,N8086,2022-09-01 00:00:02.571432,416,,System,Posted,2022-09-05 00:00:00.0,,,,
8087,N8087,2022-09-01 00:00:02.571371,397,,System,Posted,2022-09-05 00:00:00.0,,,,
8088,N8088,2022-09-01 00:00:02.57131,396,,System,Posted,2022-09-05 00:00:00.0,,,,
8089,N8089,2022-09-01 00:00:02.571248,385,,System,Posted,2022-09-05 00:00:00.0,,,,
8090,N8090,2022-09-01 00:00:02.571186,374,,System,Posted,2022-09-05 00:00:00.0,,,,
8091,N8091,2022-09-01 00:00:02.571121,337,,System,Posted,2022-09-05 00:00:00.0,,,,
8092,N8092,2022-09-01 00:00:02.571059,83,,System,Posted,2022-09-05 00:00:00.0,,,,
8093,N8093,2022-09-01 00:00:02.570916,331,,System,Posted,2022-09-05 00:00:00.0,,,,
8094,N8094,2022-09-01 00:00:02.588301,606,,System,Posted,2022-09-05 00:00:00.0,,,,
8473,N8473,2022-10-03 00:00:00.0,619,,,Posted,2022-10-03 00:00:00.0,,,,
8895,N8895,2022-11-04 00:00:00.0,653,,,Posted,2022-11-04 00:00:00.0,,,,
9272,N9272,2022-11-01 00:00:00.0,658,,,Posted,2022-01-01 00:00:00.0,,,,
10830,N10830,2023-04-01 00:00:00.0,714,,,Posted,2023-04-01 00:00:00.0,,,,
9290,N9290,2022-12-01 00:00:00.0,668,,,Posted,2022-12-01 00:00:00.0,,,,
9279,N9279,2022-12-01 00:00:00.0,664,,,Posted,2022-12-07 00:00:00.0,,,,
8656,N8656,2022-11-01 00:00:05.915719,568,,System,Posted,2022-11-05 00:00:00.0,,,,
11096,N11096,2023-05-01 00:00:04.931926,437,,System,Posted,2023-05-05 00:00:00.0,,,,
9296,N9296,2022-12-12 00:00:00.0,670,,,Posted,2022-12-12 00:00:00.0,,,,
11097,N11097,2023-05-01 00:00:04.931748,343,,System,Posted,2023-05-05 00:00:00.0,,,,
11098,N11098,2023-05-01 00:00:04.933976,334,,System,Posted,2023-05-05 00:00:00.0,,,,
9273,N9273,2022-12-01 00:00:00.0,658,,,Cancelled,2022-12-01 00:00:00.0,,,,
8896,N8896,2022-12-01 00:00:00.0,654,,,Posted,2022-12-01 00:00:00.0,,,,
9274,N9274,2022-12-01 00:00:00.0,659,,,Posted,2022-12-01 00:00:00.0,,,,
10831,N10831,2023-05-01 00:00:00.0,715,,,Posted,2023-05-01 00:00:00.0,,,,
9280,N9280,2022-12-01 00:00:00.0,665,,,Posted,2022-12-01 00:00:00.0,,,,
11099,N11099,2023-05-01 00:00:04.934052,362,,System,Posted,2023-05-05 00:00:00.0,,,,
9291,N9291,2022-12-01 00:00:00.0,655,,,Posted,2022-12-01 00:00:00.0,,,,
11100,N11100,2023-05-01 00:00:04.934128,354,,System,Posted,2023-05-05 00:00:00.0,,,,
9292,N9292,2022-12-01 00:00:00.0,157,,,Posted,2022-12-01 00:00:00.0,,,,
11101,N11101,2023-05-01 00:00:04.934206,378,,System,Posted,2023-05-05 00:00:00.0,,,,
9295,N9295,2022-12-09 00:00:00.0,669,,,Posted,2022-12-09 00:00:00.0,,,,
4741,N4741,2021-11-01 00:00:05.217926,304,,System,Posted,2021-11-05 00:00:00.0,,,,
4545,N4545,2021-10-01 00:00:05.664476,304,,System,Posted,2021-10-05 00:00:00.0,,,,
11102,N11102,2023-05-01 00:00:04.935941,392,,System,Posted,2023-05-05 00:00:00.0,,,,
11103,N11103,2023-05-01 00:00:04.935865,452,,System,Posted,2023-05-05 00:00:00.0,,,,
11104,N11104,2023-05-01 00:00:04.935788,356,,System,Posted,2023-05-05 00:00:00.0,,,,
11105,N11105,2023-05-01 00:00:04.935709,335,,System,Posted,2023-05-05 00:00:00.0,,,,
11106,N11106,2023-05-01 00:00:04.93563,279,,System,Posted,2023-05-05 00:00:00.0,,,,
11107,N11107,2023-05-01 00:00:04.935546,315,,System,Posted,2023-05-05 00:00:00.0,,,,
11108,N11108,2023-05-01 00:00:04.935455,246,,System,Posted,2023-05-05 00:00:00.0,,,,
11109,N11109,2023-05-01 00:00:04.935375,321,,System,Posted,2023-05-05 00:00:00.0,,,,
